PassengerId,Survived_pred,Survived_prob
892,0,0.14940497208826414
893,1,0.5072930556110362
894,0,0.14144247807073165
895,0,0.1415341738808893
896,1,0.5262173447206421
897,0,0.167583190997021
898,1,0.8567069997188257
899,0,0.18902497105644817
900,1,0.7364197027503248
901,0,0.12457244668862376
902,0,0.1421908258872937
903,0,0.1496597168168891
904,1,0.892273013361595
905,0,0.13504553979719974
906,1,0.9139920875128417
907,1,0.890665255922892
908,0,0.13521878267046103
909,0,0.16837453536617217
910,0,0.4656925111196819
911,1,0.6525175082970184
912,0,0.2524642872668553
913,1,0.6245678633225658
914,1,0.909189375694934
915,0,0.2920604009235266
916,1,0.5116329831350821
917,0,0.11522529764969748
918,1,0.9098085580161602
919,0,0.16213118043851626
920,0,0.1499002583733911
921,0,0.15108794762997665
922,0,0.1331279216127413
923,0,0.1767688231845722
924,0,0.43314361027512055
925,0,0.43605648977587613
926,0,0.18220310622458544
927,0,0.1823094381331395
928,1,0.5851546284548175
929,1,0.5492328180685078
930,0,0.14075192272231424
931,0,0.1658695598027979
932,0,0.14124935720876144
933,0,0.1492620966208064
934,0,0.14957855528554118
935,1,0.8802963830808609
936,1,0.918883422519156
937,0,0.14064372618397575
938,0,0.16098429318280516
939,0,0.14807223746809567
940,1,0.8438798093704121
941,1,0.634948603701782
942,0,0.1653147047449525
943,0,0.14000256903323932
944,1,0.8039282004184022
945,1,0.8577709453226732
946,0,0.13873270593607961
947,0,0.12783872260640866
948,0,0.1486704588651161
949,0,0.1406293140959305
950,0,0.11015433699381526
951,1,0.7577768654680965
952,0,0.15280398196232695
953,0,0.14169984807948768
954,0,0.14938474425297293
955,1,0.8510557649142999
956,1,0.5347881097456515
957,1,0.881749474785198
958,1,0.8421660974710571
959,0,0.14888300744646515
960,0,0.147302458034487
961,0,0.252345073747788
962,1,0.8543982650005593
963,0,0.14281272838222706
964,1,0.5899139458795808
965,0,0.14954439629814148
966,1,0.8053054057370446
967,0,0.25130891975747727
968,0,0.14220481923226344
969,1,0.8404377021117998
970,0,0.13939103638090497
971,1,0.8543982650005593
972,1,0.764573185331351
973,0,0.4551925727423597
974,0,0.1485243017470685
975,0,0.1421908258872937
976,0,0.1347557486712328
977,0,0.13243335594819922
978,1,0.8573412761772237
979,1,0.5360486423098547
980,1,0.8574879046506967
981,1,0.875121514669938
982,0,0.45473326288612004
983,0,0.14218016236414383
984,1,0.9309736603054465
985,0,0.14220481923226344
986,0,0.15681706619252947
987,0,0.14063678871773366
988,1,0.7053971918359813
989,0,0.14305620955491122
990,1,0.5433156945740563
991,0,0.14701832608046284
992,1,0.9003529240001302
993,0,0.1321807373321174
994,0,0.14807223746809567
995,0,0.14092950359783832
996,1,0.8236167138024021
997,0,0.14537088745263263
998,0,0.15554448187921266
999,0,0.14807223746809567
1000,0,0.14226979846436502
1001,0,0.14715936787074987
1002,0,0.1445938023118471
1003,1,0.8575136847952048
1004,1,0.8726768627591921
1005,1,0.8429577505535146
1006,1,0.7477743326796538
1007,0,0.19212251986228604
1008,0,0.14932144151344634
1009,1,0.8091217446033495
1010,0,0.15443824449016402
1011,1,0.8695331206302538
1012,1,0.8063962144879493
1013,0,0.1505932600558704
1014,1,0.9051591004090058
1015,0,0.14213687296417482
1016,0,0.14807223746809567
1017,1,0.7581435067991998
1018,0,0.1416656602129298
1019,1,0.808856058511326
1020,0,0.15051518886127294
1021,0,0.1406396148892945
1022,0,0.14604539533766786
1023,0,0.1783031611688383
1024,0,0.18620935481085346
1025,0,0.1330374303578933
1026,0,0.1481924855918748
1027,0,0.14063091426232543
1028,0,0.15153119116415179
1029,0,0.13658945129346664
1030,1,0.5581847948055303
1031,0,0.20212346503156478
1032,0,0.14335081263764649
1033,1,0.8758572514683338
1034,0,0.2729681303451826
1035,0,0.136517825426095
1036,0,0.15032340116881418
1037,0,0.16882960149717302
1038,0,0.1452112686976367
1039,0,0.1416717212371123
1040,0,0.1492620966208064
1041,0,0.14826754414425952
1042,1,0.9015963742515329
1043,0,0.14933861136928983
1044,0,0.12632459149378367
1045,1,0.6309602694150825
1046,0,0.110584229234296
1047,0,0.1406187334253368
1048,1,0.8552979540846183
1049,1,0.5578198807907783
1050,0,0.15032340116881418
1051,1,0.6800622179789467
1052,1,0.857473149089607
1053,1,0.7353504759652612
1054,1,0.8666195167964049
1055,0,0.14211800745924683
1056,0,0.1503338989773324
1057,1,0.5128874922875889
1058,0,0.17848924950152442
1059,0,0.15604104168283053
1060,1,0.8679549923959177
1061,1,0.5546800385513615
1062,0,0.14216100124125972
1063,0,0.1507067548402165
1064,0,0.11745035953147914
1065,0,0.14932596700782436
1066,0,0.1376215642723782
1067,1,0.9319638806849082
1068,1,0.8566950048345362
1069,0,0.24422679118784935
1070,1,0.7391339364634214
1071,1,0.7779719220499046
1072,0,0.13939103638090497
1073,0,0.1810252451940925
1074,1,0.8939659159001018
1075,0,0.14807223746809567
1076,1,0.8524547052862855
1077,0,0.1498330490409883
1078,1,0.9287949313786379
1079,0,0.15109955170040273
1080,0,0.14935444450864283
1081,0,0.1499517645134713
1082,0,0.1292964816246636
